# GbID,Accession,TaxID,Organism,SpeciesTaxID,SpeciesName,Size
5942578,GCA_900216385.1,408172,marine metagenome (metagenomes),408172,marine metagenome,127571277
5942538,GCA_900216435.1,256318,metagenome (metagenomes),256318,metagenome,500070054
5942518,GCA_900216315.1,256318,metagenome (metagenomes),256318,metagenome,456438103
5942498,GCA_900216625.1,408172,marine metagenome (metagenomes),408172,marine metagenome,859631952
5942478,GCA_900216615.1,408172,marine metagenome (metagenomes),408172,marine metagenome,798965406
5942438,GCA_900216105.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1350139280
5942458,GCA_900216565.1,408172,marine metagenome (metagenomes),408172,marine metagenome,748878338
5942418,GCA_900216095.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1403000591
5942398,GCA_900216115.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,1102293408
5942338,GCA_900217275.1,410658,soil metagenome (metagenomes),410658,soil metagenome,3363647109
5942378,GCA_900216085.1,408172,marine metagenome (metagenomes),408172,marine metagenome,432769166
5942358,GCA_900230065.1,256318,metagenome (metagenomes),256318,metagenome,99614395
5942318,GCA_900217265.1,410658,soil metagenome (metagenomes),410658,soil metagenome,2104789289
5942298,GCA_900217285.1,410658,soil metagenome (metagenomes),410658,soil metagenome,3059542782
5942278,GCA_900230025.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,113535699
5942258,GCA_900229885.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,112694874
5942238,GCA_900229875.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,111529831
5942218,GCA_900229865.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,123442046
5942198,GCA_900229845.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,105881111
5942178,GCA_900229625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,95680003
5942158,GCA_900229595.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,113682699
5942138,GCA_900228465.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,242854587
5942118,GCA_900228445.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,180899340
5942098,GCA_900228715.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,171533117
5942078,GCA_900228405.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,150859567
5942058,GCA_900228435.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,129245899
5942038,GCA_900229105.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,183274273
5942018,GCA_900228395.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,147450890
5941998,GCA_900229095.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,134057062
5941978,GCA_900228425.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,188430565
5941958,GCA_900228415.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,156190441
5941938,GCA_900228705.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,128732839
5941918,GCA_900228375.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,201967758
5941898,GCA_900228695.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,179405512
5941878,GCA_900228355.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,148004574
5941858,GCA_900228385.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,199543233
5941838,GCA_900228365.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,152393936
5941818,GCA_900228685.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,156871883
5941798,GCA_900228335.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,154385820
5941778,GCA_900228315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,178435842
5941758,GCA_900228665.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,200065260
5941738,GCA_900228275.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,129219744
5941718,GCA_900228655.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,146600412
5941698,GCA_900228295.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,243160447
5941678,GCA_900228305.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,212817824
5941658,GCA_900228645.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,151273216
5941638,GCA_900228325.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,207584986
5941618,GCA_900228285.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,206105685
5941598,GCA_900228235.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,183236475
5941578,GCA_900228245.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,280606531
5941558,GCA_900228615.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,103201503
5941538,GCA_900228255.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,167896191
5941518,GCA_900228595.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,152662336
5941498,GCA_900228215.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,179034189
5941478,GCA_900228585.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,152230772
5941458,GCA_900228205.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,236615257
5941438,GCA_900228605.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,132123192
5941418,GCA_900228265.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,279665459
5941398,GCA_900228575.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,149219627
5941378,GCA_900228635.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,162042201
5941358,GCA_900228565.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,124351587
5941338,GCA_900228195.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,177178627
5941318,GCA_900228555.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,143501347
5941298,GCA_900228545.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,135188815
5941278,GCA_900228185.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,192619642
5941258,GCA_900228735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,251237501
5941238,GCA_900228675.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,188012424
5941218,GCA_900228535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,124171489
5941198,GCA_900228625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,221873621
5941178,GCA_900228525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,188777598
5941158,GCA_900228515.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,196405748
5941138,GCA_900228505.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,118741777
5941118,GCA_900228455.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,247586743
5941098,GCA_900228495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,203527521
5941078,GCA_900228345.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,233188080
5941058,GCA_900228225.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,241270062
5941038,GCA_900228485.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,160255248
5941018,GCA_900228475.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,189593675
5940998,GCA_900228155.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,112892447
5940978,GCA_900225485.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,143565987
5940958,GCA_900225465.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,117221377
5940938,GCA_900225425.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,147719069
5940918,GCA_900225405.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,111275199
5940898,GCA_900225375.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,109267813
5940878,GCA_900225345.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,127412160
5940858,GCA_900225315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,125107010
5940838,GCA_900225295.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,104874272
5940818,GCA_900231115.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,138920879
5940798,GCA_900225205.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,136723727
5940778,GCA_900225075.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,135213532
5940758,GCA_900224935.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,130080462
5940738,GCA_900224875.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,122611093
5940718,GCA_900224755.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,137697755
5940698,GCA_900224695.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,133237335
5940658,GCA_900224655.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,113461358
5940678,GCA_900224675.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,126304464
5940618,GCA_900224555.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,133082862
5940438,GCA_900217935.1,646099,human metagenome (metagenomes),646099,human metagenome,208119818
5940638,GCA_900224625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,119588155
5940338,GCA_900209865.1,646099,human metagenome (metagenomes),646099,human metagenome,261963877
5940558,GCA_900224495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,136112839
5940578,GCA_900224515.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,133259850
5940598,GCA_900224545.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,123025395
5940538,GCA_900224445.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,112819103
5940518,GCA_900224405.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,131482817
5940358,GCA_900209845.1,646099,human metagenome (metagenomes),646099,human metagenome,196582289
5940498,GCA_900224365.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,115346255
5940458,GCA_900224145.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,128102117
5940478,GCA_900224305.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,115863655
5940238,GCA_900222425.1,646099,human metagenome (metagenomes),646099,human metagenome,219851522
5940398,GCA_900209945.1,646099,human metagenome (metagenomes),646099,human metagenome,169616114
5940418,GCA_900209935.1,646099,human metagenome (metagenomes),646099,human metagenome,108262525
5940378,GCA_900222405.1,646099,human metagenome (metagenomes),646099,human metagenome,112319182
5940318,GCA_900209875.1,646099,human metagenome (metagenomes),646099,human metagenome,159472823
5940298,GCA_900209805.1,646099,human metagenome (metagenomes),646099,human metagenome,170792993
5940178,GCA_900209785.1,646099,human metagenome (metagenomes),646099,human metagenome,280300352
5940278,GCA_900222395.1,646099,human metagenome (metagenomes),646099,human metagenome,172274368
5940198,GCA_900222415.1,646099,human metagenome (metagenomes),646099,human metagenome,177093655
5940158,GCA_900209705.1,646099,human metagenome (metagenomes),646099,human metagenome,248855044
5940258,GCA_900222385.1,646099,human metagenome (metagenomes),646099,human metagenome,128625398
5940218,GCA_900222435.1,646099,human metagenome (metagenomes),646099,human metagenome,165878148
5939958,GCA_900209685.1,646099,human metagenome (metagenomes),646099,human metagenome,266550585
5940098,GCA_900209745.1,646099,human metagenome (metagenomes),646099,human metagenome,258893619
5940118,GCA_900222245.1,646099,human metagenome (metagenomes),646099,human metagenome,160750337
5940038,GCA_900209625.1,646099,human metagenome (metagenomes),646099,human metagenome,196937593
5940078,GCA_900209695.1,646099,human metagenome (metagenomes),646099,human metagenome,128983139
5940138,GCA_900209725.1,646099,human metagenome (metagenomes),646099,human metagenome,120008459
5940058,GCA_900222315.1,646099,human metagenome (metagenomes),646099,human metagenome,139560879
5939938,GCA_900209675.1,646099,human metagenome (metagenomes),646099,human metagenome,176970901
5940018,GCA_900209615.1,646099,human metagenome (metagenomes),646099,human metagenome,94864933
5939998,GCA_900209655.1,646099,human metagenome (metagenomes),646099,human metagenome,100960937
5939918,GCA_900209665.1,646099,human metagenome (metagenomes),646099,human metagenome,161851099
5939978,GCA_900209645.1,646099,human metagenome (metagenomes),646099,human metagenome,152093723
5939778,GCA_900209555.1,646099,human metagenome (metagenomes),646099,human metagenome,269594989
5939898,GCA_900209495.1,646099,human metagenome (metagenomes),646099,human metagenome,168464012
5939858,GCA_900217865.1,646099,human metagenome (metagenomes),646099,human metagenome,150102933
5939878,GCA_900209565.1,646099,human metagenome (metagenomes),646099,human metagenome,113233327
5939798,GCA_900209575.1,646099,human metagenome (metagenomes),646099,human metagenome,153522334
5939818,GCA_900217855.1,646099,human metagenome (metagenomes),646099,human metagenome,130947554
5939838,GCA_900206025.1,646099,human metagenome (metagenomes),646099,human metagenome,134998287
5939738,GCA_900209435.1,646099,human metagenome (metagenomes),646099,human metagenome,137979489
5939758,GCA_900209545.1,646099,human metagenome (metagenomes),646099,human metagenome,143428095
5939718,GCA_900209455.1,646099,human metagenome (metagenomes),646099,human metagenome,186034452
5939658,GCA_900209425.1,646099,human metagenome (metagenomes),646099,human metagenome,207922339
5939638,GCA_900222325.1,646099,human metagenome (metagenomes),646099,human metagenome,172344232
5939678,GCA_900209445.1,646099,human metagenome (metagenomes),646099,human metagenome,114247156
