id,GbID,Accession,TaxID,Organism,SpeciesTaxID,SpeciesName,Size
1539691,5943678,GCA_900230515.1,749906,gut metagenome (metagenomes),749906,gut metagenome,2284583729
1539681,5943818,GCA_900236595.1,942017,activated sludge metagenome (metagenomes),942017,activated sludge metagenome,192938379
1539671,5943538,GCA_900230505.1,749906,gut metagenome (metagenomes),749906,gut metagenome,1766717854
1539601,5943518,GCA_900228135.1,942017,activated sludge metagenome (metagenomes),942017,activated sludge metagenome,156102
1539591,5943158,GCA_900217305.1,410658,soil metagenome (metagenomes),410658,soil metagenome,3732149094
1539581,5943498,GCA_900228115.1,410658,soil metagenome (metagenomes),410658,soil metagenome,386122
1539571,5943478,GCA_900228105.1,410658,soil metagenome (metagenomes),410658,soil metagenome,689713
1539561,5943458,GCA_900227995.1,410658,soil metagenome (metagenomes),410658,soil metagenome,4563065
1539551,5943438,GCA_900227955.1,410658,soil metagenome (metagenomes),410658,soil metagenome,125980
1539541,5943418,GCA_900227945.1,410658,soil metagenome (metagenomes),410658,soil metagenome,461418
1539531,5943398,GCA_900227935.1,410658,soil metagenome (metagenomes),410658,soil metagenome,532053
1539521,5943378,GCA_900227925.1,410658,soil metagenome (metagenomes),410658,soil metagenome,366713
1539511,5943358,GCA_900227825.1,942017,activated sludge metagenome (metagenomes),942017,activated sludge metagenome,2098331
1539501,5943338,GCA_900227805.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1608774
1539491,5943318,GCA_900227785.1,410658,soil metagenome (metagenomes),410658,soil metagenome,200726
1539471,5943288,GCA_900227725.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1130610
1539451,5943238,GCA_900227695.1,410658,soil metagenome (metagenomes),410658,soil metagenome,379406
1539441,5943178,GCA_900221075.1,256318,metagenome (metagenomes),256318,metagenome,1447418718
1539431,5943218,GCA_900227675.1,410658,soil metagenome (metagenomes),410658,soil metagenome,4659691
1539421,5943198,GCA_900227645.1,942017,activated sludge metagenome (metagenomes),942017,activated sludge metagenome,1962757
1539411,5943078,GCA_900216855.1,410658,soil metagenome (metagenomes),410658,soil metagenome,589529111
1539401,5943138,GCA_900216965.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,19160264
1539391,5943118,GCA_900216955.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,41695337
1539381,5943098,GCA_900216945.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,1721214
1539371,5943058,GCA_900214165.1,410658,soil metagenome (metagenomes),410658,soil metagenome,958990
1539361,5943038,GCA_900214155.1,410658,soil metagenome (metagenomes),410658,soil metagenome,504618
1539351,5943018,GCA_900214075.1,942017,activated sludge metagenome (metagenomes),942017,activated sludge metagenome,364288
1539341,5942998,GCA_900214035.1,410658,soil metagenome (metagenomes),410658,soil metagenome,400376
1539331,5942978,GCA_900213965.1,942017,activated sludge metagenome (metagenomes),942017,activated sludge metagenome,684751
1539321,5942818,GCA_900230535.1,749906,gut metagenome (metagenomes),749906,gut metagenome,4188676136
1539311,5942958,GCA_900213945.1,410658,soil metagenome (metagenomes),410658,soil metagenome,580930
1539301,5942938,GCA_900213925.1,942017,activated sludge metagenome (metagenomes),942017,activated sludge metagenome,227090
1539291,5942918,GCA_900213915.1,942017,activated sludge metagenome (metagenomes),942017,activated sludge metagenome,1852740
1539281,5942898,GCA_900213905.1,942017,activated sludge metagenome (metagenomes),942017,activated sludge metagenome,753825
1539271,5942878,GCA_900213865.1,410658,soil metagenome (metagenomes),410658,soil metagenome,4678066
1539261,5942858,GCA_900213785.1,410658,soil metagenome (metagenomes),410658,soil metagenome,475664
1539251,5942838,GCA_900230555.1,410658,soil metagenome (metagenomes),410658,soil metagenome,345529561
1539241,5942798,GCA_900230525.1,749906,gut metagenome (metagenomes),749906,gut metagenome,2184848969
1539231,5942778,GCA_900216985.1,942017,activated sludge metagenome (metagenomes),942017,activated sludge metagenome,595394878
1539221,5942758,GCA_900216975.1,942017,activated sludge metagenome (metagenomes),942017,activated sludge metagenome,476303286
1539211,5942738,GCA_900216765.1,410658,soil metagenome (metagenomes),410658,soil metagenome,167185339
1539201,5942718,GCA_900216805.1,410658,soil metagenome (metagenomes),410658,soil metagenome,248512575
1539191,5942698,GCA_900216775.1,410658,soil metagenome (metagenomes),410658,soil metagenome,115564317
1539181,5942678,GCA_900216845.1,410658,soil metagenome (metagenomes),410658,soil metagenome,108444082
1539171,5942658,GCA_900216525.1,256318,metagenome (metagenomes),256318,metagenome,445854134
1539161,5942638,GCA_900216535.1,256318,metagenome (metagenomes),256318,metagenome,654638824
1539151,5942618,GCA_900216515.1,256318,metagenome (metagenomes),256318,metagenome,572624513
1539141,5942558,GCA_900216345.1,256318,metagenome (metagenomes),256318,metagenome,654391738
1539131,5942598,GCA_900216485.1,256318,metagenome (metagenomes),256318,metagenome,106108006
1539121,5942578,GCA_900216385.1,408172,marine metagenome (metagenomes),408172,marine metagenome,127571277
1539111,5942538,GCA_900216435.1,256318,metagenome (metagenomes),256318,metagenome,500070054
1539101,5942518,GCA_900216315.1,256318,metagenome (metagenomes),256318,metagenome,456438103
1539091,5942498,GCA_900216625.1,408172,marine metagenome (metagenomes),408172,marine metagenome,859631952
1539081,5942478,GCA_900216615.1,408172,marine metagenome (metagenomes),408172,marine metagenome,798965406
1539071,5942438,GCA_900216105.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1350139280
1539061,5942458,GCA_900216565.1,408172,marine metagenome (metagenomes),408172,marine metagenome,748878338
1539051,5942418,GCA_900216095.1,410658,soil metagenome (metagenomes),410658,soil metagenome,1403000591
1539041,5942398,GCA_900216115.1,749907,sediment metagenome (metagenomes),749907,sediment metagenome,1102293408
1539031,5942338,GCA_900217275.1,410658,soil metagenome (metagenomes),410658,soil metagenome,3363647109
1539021,5942378,GCA_900216085.1,408172,marine metagenome (metagenomes),408172,marine metagenome,432769166
1539011,5942358,GCA_900230065.1,256318,metagenome (metagenomes),256318,metagenome,99614395
1539001,5942318,GCA_900217265.1,410658,soil metagenome (metagenomes),410658,soil metagenome,2104789289
1538991,5942298,GCA_900217285.1,410658,soil metagenome (metagenomes),410658,soil metagenome,3059542782
1538981,5942278,GCA_900230025.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,113535699
1538971,5942258,GCA_900229885.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,112694874
1538961,5942238,GCA_900229875.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,111529831
1538951,5942218,GCA_900229865.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,123442046
1538941,5942198,GCA_900229845.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,105881111
1538931,5942178,GCA_900229625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,95680003
1538921,5942158,GCA_900229595.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,113682699
1538911,5942138,GCA_900228465.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,242854587
1538901,5942118,GCA_900228445.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,180899340
1538891,5942098,GCA_900228715.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,171533117
1538881,5942078,GCA_900228405.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,150859567
1538871,5942058,GCA_900228435.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,129245899
1538861,5942038,GCA_900229105.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,183274273
1538851,5942018,GCA_900228395.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,147450890
1538841,5941998,GCA_900229095.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,134057062
1538831,5941978,GCA_900228425.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,188430565
1538821,5941958,GCA_900228415.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,156190441
1538811,5941938,GCA_900228705.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,128732839
1538801,5941918,GCA_900228375.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,201967758
1538791,5941898,GCA_900228695.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,179405512
1538781,5941878,GCA_900228355.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,148004574
1538771,5941858,GCA_900228385.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,199543233
1538761,5941838,GCA_900228365.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,152393936
1538751,5941818,GCA_900228685.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,156871883
1538741,5941798,GCA_900228335.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,154385820
1538731,5941778,GCA_900228315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,178435842
1538721,5941758,GCA_900228665.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,200065260
1538711,5941738,GCA_900228275.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,129219744
1538701,5941718,GCA_900228655.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,146600412
1538691,5941698,GCA_900228295.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,243160447
1538681,5941678,GCA_900228305.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,212817824
1538671,5941658,GCA_900228645.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,151273216
1538661,5941638,GCA_900228325.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,207584986
1538651,5941618,GCA_900228285.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,206105685
1538641,5941598,GCA_900228235.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,183236475
1538631,5941578,GCA_900228245.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,280606531
1538621,5941558,GCA_900228615.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,103201503
1538611,5941538,GCA_900228255.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,167896191
1538601,5941518,GCA_900228595.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,152662336
1538591,5941498,GCA_900228215.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,179034189
1538581,5941478,GCA_900228585.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,152230772
1538571,5941458,GCA_900228205.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,236615257
1538561,5941438,GCA_900228605.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,132123192
1538551,5941418,GCA_900228265.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,279665459
1538541,5941398,GCA_900228575.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,149219627
1538531,5941378,GCA_900228635.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,162042201
1538521,5941358,GCA_900228565.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,124351587
1538511,5941338,GCA_900228195.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,177178627
1538501,5941318,GCA_900228555.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,143501347
1538491,5941298,GCA_900228545.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,135188815
1538481,5941278,GCA_900228185.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,192619642
1538471,5941258,GCA_900228735.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,251237501
1538461,5941238,GCA_900228675.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,188012424
1538451,5941218,GCA_900228535.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,124171489
1538441,5941198,GCA_900228625.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,221873621
1538431,5941178,GCA_900228525.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,188777598
1538421,5941158,GCA_900228515.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,196405748
1538411,5941138,GCA_900228505.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,118741777
1538401,5941118,GCA_900228455.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,247586743
1538391,5941098,GCA_900228495.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,203527521
1538381,5941078,GCA_900228345.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,233188080
1538371,5941058,GCA_900228225.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,241270062
1538361,5941038,GCA_900228485.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,160255248
1538351,5941018,GCA_900228475.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,189593675
1538341,5940998,GCA_900228155.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,112892447
1538331,5940978,GCA_900225485.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,143565987
1538321,5940958,GCA_900225465.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,117221377
1538311,5940938,GCA_900225425.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,147719069
1538301,5940918,GCA_900225405.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,111275199
1538291,5940898,GCA_900225375.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,109267813
1538281,5940878,GCA_900225345.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,127412160
1538271,5940858,GCA_900225315.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,125107010
1538261,5940838,GCA_900225295.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,104874272
1538251,5940818,GCA_900231115.1,408170,human gut metagenome (metagenomes),408170,human gut metagenome,138920879
